Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand,,
105,2019-01-05,488.4779406,2706.206989,4469.327033,7664.011963,,
106,2019-01-05,460.8494277,2629.751347,4637.866966,7728.467742,,
107,2019-01-05,381.1462944,2539.181381,4850.386317,7770.713992,,
108,2019-01-05,334.9430433,2465.26511,4941.998009,7742.206163,,
109,2019-01-05,310.4636604,2471.454931,4934.792233,7716.710825,,
110,2019-01-05,298.942532,2405.518371,4975.662098,7680.123001,,
111,2019-01-05,306.0674749,2448.426452,4997.497399,7751.991326,,
112,2019-01-05,296.6533253,2634.48725,5224.467445,8155.60802,,
113,2019-01-05,320.1270146,2749.685434,5321.880838,8391.693287,,
114,2019-01-05,334.7305535,2691.959962,5198.116305,8224.806821,,
115,2019-01-05,335.4926502,2719.825596,4940.610713,7995.92896,,
116,2019-01-05,306.0325798,2656.920368,4816.522951,7779.475899,,
117,2019-01-05,244.6807939,2315.921573,4961.104067,7521.706434,,
118,2019-01-05,201.2618003,2147.099541,4818.828819,7167.190161,,
119,2019-01-05,181.4543675,2055.040576,4600.74261,6837.237554,,
120,2019-01-06,159.6278782,1952.817454,4438.116662,6550.561994,,
121,2019-01-06,120.3024534,1977.876287,4257.770937,6355.949677,,
122,2019-01-06,112.0304844,1972.861054,4159.202663,6244.094202,,
123,2019-01-06,120.2056642,1976.49368,4152.161965,6248.861309,,
124,2019-01-06,173.9251194,2032.447871,4167.230434,6373.603424,,
125,2019-01-06,327.0076208,2196.411088,3942.921609,6466.340317,,
126,2019-01-06,533.7689371,3218.474499,2880.382027,6632.625463,,
127,2019-01-06,554.2769315,3232.081399,3218.767876,7005.126207,,
128,2019-01-06,422.3909657,3024.898392,3906.653685,7353.943043,,
129,2019-01-06,353.4598173,2721.023682,4568.038133,7642.521632,,
130,2019-01-06,288.1200775,2491.782127,4977.52967,7757.431875,,
131,2019-01-06,252.6211833,2328.657668,5202.373126,7783.651978,,
132,2019-01-06,234.4949768,2075.034258,5442.412304,7751.941539,,
133,2019-01-06,224.5803133,2056.927631,5442.084779,7723.592723,,
134,2019-01-06,215.8106878,2024.962294,5574.569421,7815.342403,,
135,2019-01-06,236.1983614,2089.893746,5669.325526,7995.417633,,
136,2019-01-06,267.2872707,2325.396952,5842.502185,8435.186407,,
137,2019-01-06,299.4450746,2514.694076,5995.38224,8809.521391,,
138,2019-01-06,334.2027807,2566.166252,5798.701917,8699.070949,,
139,2019-01-06,328.9127609,2640.446791,5539.440847,8508.800399,,
140,2019-01-06,302.2081293,2655.648025,5336.609784,8294.465939,,
141,2019-01-06,243.6362991,2270.729997,5406.742055,7921.108351,,
142,2019-01-06,190.5320104,1966.816657,5291.076469,7448.425136,,
143,2019-01-06,172.1797955,1858.811299,5012.95563,7043.946725,,
144,2019-01-07,159.740868,1834.298695,4793.169567,6787.20913,,
145,2019-01-07,120.248672,1846.725495,4729.96656,6696.940726,,
146,2019-01-07,112.0629495,1863.2164,4688.553189,6663.832538,,
147,2019-01-07,120.190529,1978.011638,4597.070736,6695.272903,,
148,2019-01-07,173.7042804,2010.784521,4633.338089,6817.826889,,
149,2019-01-07,326.64605,2037.121576,4859.277227,7223.044852,,
150,2019-01-07,532.1255168,2406.299797,5002.383554,7940.808868,,
151,2019-01-07,552.1862485,2668.905219,5523.078351,8744.169818,,
152,2019-01-07,422.5659096,2665.506694,5839.312776,8927.38538,,
153,2019-01-07,353.1437644,2436.062497,6072.582089,8861.78835,,
154,2019-01-07,287.3951491,2222.213339,6234.346454,8743.954942,,
155,2019-01-07,251.9794007,2228.018867,6086.90895,8566.907218,,
156,2019-01-07,232.8732775,2067.54178,6145.889643,8446.3047,,
157,2019-01-07,222.929787,2054.155006,6056.514337,8333.59913,,
158,2019-01-07,214.4495979,2020.379218,6076.443447,8311.272263,,
159,2019-01-07,234.8881751,2119.040339,6036.643527,8390.572041,,
160,2019-01-07,266.1887898,2323.135719,6339.369979,8928.694488,,
161,2019-01-07,298.3955918,2447.264496,6746.680551,9492.340639,,
162,2019-01-07,331.7507107,2321.887196,6791.277934,9444.91584,,
163,2019-01-07,328.4469353,2262.425177,6670.813673,9261.685785,,
164,2019-01-07,301.8706423,2196.921735,6587.23874,9086.031117,,
165,2019-01-07,242.58927,2096.807887,6338.957618,8678.354775,,
166,2019-01-07,191.415669,1965.053915,6005.581413,8162.050996,,
167,2019-01-07,172.8643613,1908.359505,5596.991435,7678.215301,,
168,2019-01-08,159.5567593,1865.441343,5359.816005,7384.814107,,
169,2019-01-08,120.2505743,1822.740985,5304.39608,7247.387639,,
170,2019-01-08,112.0117097,1827.152139,5233.49775,7172.661598,,
171,2019-01-08,120.2252635,1872.10911,5164.917001,7157.251374,,
172,2019-01-08,174.0029841,1919.062622,5228.652545,7321.718152,,
173,2019-01-08,326.2250189,2084.60557,5314.892288,7725.722877,,
174,2019-01-08,532.3237157,2468.197411,5380.418035,8380.939162,,
175,2019-01-08,552.0398947,2437.849408,6134.652598,9124.541901,,
176,2019-01-08,422.6483736,2379.851919,6385.02811,9187.528403,,
177,2019-01-08,352.9304745,2268.06287,6495.683062,9116.676406,,
178,2019-01-08,287.6192568,2157.464102,6660.289621,9105.37298,,
179,2019-01-08,251.6046711,2080.515925,6755.77543,9087.896027,,
180,2019-01-08,232.7177473,1973.770328,6842.974981,9049.463057,,
181,2019-01-08,222.900729,1909.997051,6894.380655,9027.278435,,
182,2019-01-08,214.3917093,1933.635769,6832.358577,8980.386055,,
183,2019-01-08,234.801198,1946.42803,6920.089374,9101.318602,,
184,2019-01-08,266.2634979,2108.35861,7069.791306,9444.413414,,
185,2019-01-08,298.41991,2273.059967,7218.989984,9790.469861,,
186,2019-01-08,331.5617903,2239.688147,7057.749326,9628.999263,,
187,2019-01-08,328.334254,2245.47459,6820.844427,9394.653271,,
188,2019-01-08,301.7875952,2271.457106,6525.451918,9098.696619,,
189,2019-01-08,242.6722708,2166.427629,6285.475339,8694.575238,,
190,2019-01-08,191.4626415,2077.102463,5920.648593,8189.213697,,
191,2019-01-08,172.6542897,2017.343206,5486.728373,7676.725868,,
192,2019-01-09,159.4410128,1919.098123,5246.381701,7324.920836,,
193,2019-01-09,120.5088449,2018.031299,4941.953283,7080.493427,,
194,2019-01-09,112.1556355,2021.366395,4782.944409,6916.466439,,
195,2019-01-09,120.1770935,2013.995023,4778.443302,6912.615419,,
196,2019-01-09,173.8524754,2166.262495,4691.046891,7031.161862,,
197,2019-01-09,327.0698543,2317.840627,4817.761011,7462.671492,,
198,2019-01-09,533.7281477,3390.096153,4162.712538,8086.536838,,
199,2019-01-09,554.2908518,3231.288881,5041.184846,8826.764578,,
200,2019-01-09,422.3301636,3034.501474,5459.859553,8916.691191,,
201,2019-01-09,353.5964394,2868.362496,5648.109751,8870.068686,,
202,2019-01-09,288.1460569,2747.063408,5779.277074,8814.486539,,
203,2019-01-09,252.8364122,2579.028995,5904.280248,8736.145655,,
204,2019-01-09,234.424866,2382.792129,6043.933141,8661.150136,,
205,2019-01-09,224.8183576,2269.967784,6101.449985,8596.236126,,
206,2019-01-09,215.7598896,2206.083369,6153.850675,8575.693933,,
207,2019-01-09,236.3991378,2208.397617,6167.440716,8612.23747,,
208,2019-01-09,267.0987133,2328.478998,6301.072413,8896.650124,,
209,2019-01-09,299.6609706,2586.247835,6270.252816,9156.161622,,
210,2019-01-09,334.0626711,2529.453251,6144.981951,9008.497873,,
211,2019-01-09,329.0623657,2497.293924,5962.130033,8788.486323,,
212,2019-01-09,302.2155968,2499.333592,5740.692522,8542.24171,,
213,2019-01-09,243.6036519,2158.237466,5750.424595,8152.265713,,
214,2019-01-09,190.7512084,2018.848222,5384.816477,7594.415908,,
215,2019-01-09,172.2163039,1922.006697,5017.364952,7111.587953,,
216,2019-01-10,159.6584757,1927.41871,4676.105931,6763.183117,,
217,2019-01-10,120.1343765,1915.462794,4560.175811,6595.772981,,
218,2019-01-10,112.0866135,1933.965264,4447.759927,6493.811804,,
219,2019-01-10,120.2355731,1945.038831,4396.571918,6461.846322,,
220,2019-01-10,173.9977704,1968.873061,4403.39207,6546.262901,,
221,2019-01-10,327.0467891,2113.217977,4425.38712,6865.651886,,
222,2019-01-10,533.728148,2848.122159,4100.571855,7482.422162,,
223,2019-01-10,554.3759605,2864.99415,4800.293806,8219.663916,,
224,2019-01-10,422.3939799,2698.462324,5205.820921,8326.677225,,
225,2019-01-10,353.5756414,2558.472715,5341.653037,8253.701394,,
226,2019-01-10,288.203686,2506.215595,5435.524032,8229.943313,,
227,2019-01-10,252.650916,2341.13999,5583.379226,8177.170132,,
228,2019-01-10,234.518631,2246.04539,5619.087085,8099.651106,,
229,2019-01-10,224.7240625,2132.466878,5702.973125,8060.164065,,
230,2019-01-10,215.8589858,2054.225438,5770.932278,8041.016701,,
231,2019-01-10,236.1999878,2065.059579,5811.646859,8112.906426,,
232,2019-01-10,267.3715211,2322.717143,5929.032872,8519.121537,,
233,2019-01-10,299.5414366,2474.228995,6086.825015,8860.595447,,
234,2019-01-10,334.2053731,2449.779687,5975.048158,8759.033218,,
235,2019-01-10,328.8291051,2469.026361,5775.426324,8573.28179,,
236,2019-01-10,302.2634262,2475.079363,5559.483375,8336.826165,,
237,2019-01-10,243.5947538,2155.275734,5600.750161,7999.620648,,
238,2019-01-10,190.7027549,2014.698847,5247.56926,7452.970862,,
239,2019-01-10,172.318755,1945.720033,4879.491554,6997.530342,,
240,2019-01-11,187.7977838,1891.738332,4596.27289,6675.809006,,
241,2019-01-11,134.7061542,1870.558156,4470.080611,6475.344921,,
242,2019-01-11,118.6943341,1918.259807,4365.967195,6402.921336,,
243,2019-01-11,110.7306668,1950.545678,4324.36602,6385.642365,,
244,2019-01-11,127.0354134,2015.461359,4291.951864,6434.448637,,
245,2019-01-11,162.3864349,2256.432768,4389.294546,6808.113749,,
246,2019-01-11,299.622916,3109.639517,4004.281596,7413.544029,,
247,2019-01-11,424.7104758,3078.099515,4655.140024,8157.950015,,
248,2019-01-11,488.0054646,2800.382595,5078.446377,8366.834437,,
249,2019-01-11,488.5178418,2663.712352,5178.641312,8330.871507,,
250,2019-01-11,460.8053415,2588.465345,5198.745252,8248.015938,,
251,2019-01-11,381.3605963,2477.477944,5355.021002,8213.859543,,
252,2019-01-11,334.9726297,2434.555098,5301.308754,8070.836482,,
253,2019-01-11,310.3457997,2390.282643,5289.138958,7989.767401,,
254,2019-01-11,299.1025545,2325.607123,5322.0673,7946.776978,,
255,2019-01-11,306.1872144,2360.890792,5332.431653,7999.509659,,
256,2019-01-11,296.5708946,2499.724856,5462.045575,8258.341325,,
257,2019-01-11,319.9208713,2577.574338,5746.215713,8643.710922,,
258,2019-01-11,335.0499626,2672.490053,5528.768517,8536.308532,,
259,2019-01-11,335.4359571,2586.96027,5427.474617,8349.870845,,
260,2019-01-11,305.9923248,2591.412056,5237.77483,8135.17921,,
261,2019-01-11,244.872092,2205.249299,5428.106639,7878.228029,,
262,2019-01-11,201.091785,1952.601605,5318.637051,7472.330441,,
263,2019-01-11,181.652786,1861.145546,5030.986345,7073.784677,,
264,2019-01-12,187.5942371,1769.846536,4728.139331,6685.580105,,
265,2019-01-12,134.612236,1788.864964,4553.533413,6477.010614,,
266,2019-01-12,118.8982307,1760.163129,4492.252697,6371.314056,,
267,2019-01-12,110.6301926,1786.502586,4495.390449,6392.523227,,
268,2019-01-12,127.0889016,1907.480464,4373.781614,6408.350979,,
269,2019-01-12,162.573028,2073.359637,4346.315837,6582.248502,,
270,2019-01-12,299.2976362,2980.032862,3669.405808,6948.736306,,
271,2019-01-12,424.7825923,2971.583409,4008.679033,7405.045034,,
272,2019-01-12,488.0661134,2617.182773,4759.424702,7864.673588,,
273,2019-01-12,488.37945,2424.431927,5076.205999,7989.017376,,
274,2019-01-12,461.0404331,2338.864118,5187.449421,7987.353973,,
275,2019-01-12,381.2460219,2194.587143,5285.126422,7860.959587,,
276,2019-01-12,335.0554733,2140.607481,5281.693384,7757.356338,,
277,2019-01-12,310.2666548,2122.488258,5154.030127,7586.78504,,
278,2019-01-12,299.0893246,2112.870459,5133.141325,7545.101108,,
279,2019-01-12,306.0832711,2090.43384,5257.228076,7653.745187,,
280,2019-01-12,296.6777505,2297.771407,5391.247348,7985.696505,,
281,2019-01-12,320.2130726,2360.149079,5714.670278,8395.032429,,
282,2019-01-12,334.6602519,2301.3177,5661.427157,8297.405109,,
283,2019-01-12,335.5455782,2366.217484,5373.340446,8075.103508,,
284,2019-01-12,305.9620928,2364.449718,5162.165967,7832.577778,,
285,2019-01-12,244.8000756,1939.743064,5439.149355,7623.692495,,
286,2019-01-12,201.2885445,1755.538499,5315.460983,7272.288026,,
287,2019-01-12,181.484788,1641.824524,5104.315962,6927.625274,,
288,2019-01-13,159.6449045,1558.653208,4975.305707,6693.603819,,
289,2019-01-13,120.4672035,1573.95709,4847.92694,6542.351234,,
290,2019-01-13,111.9175186,1563.372579,4786.330885,6461.620983,,
291,2019-01-13,120.3209817,1595.2841,4703.114013,6418.719095,,
292,2019-01-13,173.9211462,1645.75559,4673.776546,6493.453282,,
293,2019-01-13,326.9734492,1785.979203,4565.709603,6678.662255,,
294,2019-01-13,533.8315065,2622.174837,3767.020893,6923.027237,,
295,2019-01-13,554.3335921,2580.465095,4172.587785,7307.386472,,
296,2019-01-13,422.4189066,2290.319529,4931.652331,7644.390767,,
297,2019-01-13,353.4961874,2098.605562,5450.894961,7902.996711,,
298,2019-01-13,288.060237,2051.252091,5570.556585,7909.868913,,
299,2019-01-13,252.7298311,1930.841298,5679.931076,7863.502205,,
300,2019-01-13,234.5725788,1837.388849,5695.585228,7767.546656,,
301,2019-01-13,224.5941636,1839.720875,5594.710049,7659.025088,,
302,2019-01-13,215.7567355,1786.842962,5558.038338,7560.638035,,
303,2019-01-13,236.3619188,1847.210153,5564.281866,7647.853938,,
304,2019-01-13,267.1481731,1968.165572,5858.830474,8094.14422,,
305,2019-01-13,299.3825834,2218.150621,6105.515,8623.048204,,
306,2019-01-13,334.5203633,2301.740259,5923.529848,8559.79047,,
307,2019-01-13,328.7587006,2448.123433,5608.914876,8385.797009,,
308,2019-01-13,302.2661821,2433.016729,5455.029277,8190.312189,,
309,2019-01-13,243.757723,2072.907065,5567.954985,7884.619773,,
310,2019-01-13,190.6193977,1766.831285,5510.092287,7467.542969,,
311,2019-01-13,172.2622759,1668.912037,5182.612348,7023.78666,,
312,2019-01-14,159.5537012,1622.004926,4973.439432,6754.998059,,
313,2019-01-14,120.2224321,1629.201714,4923.935043,6673.35919,,
314,2019-01-14,112.0906829,1625.748289,4892.529421,6630.368393,,
315,2019-01-14,120.3124783,1704.657049,4859.186454,6684.155981,,
316,2019-01-14,173.8370263,1732.230125,4954.018246,6860.085397,,
317,2019-01-14,326.4524276,1811.889083,5178.402129,7316.743639,,
318,2019-01-14,532.1321988,2171.310824,5322.696371,8026.139394,,
319,2019-01-14,552.1990735,2301.551921,6061.237077,8914.988071,,
320,2019-01-14,422.6675496,2310.35591,6281.39226,9014.41572,,
321,2019-01-14,353.2171219,2155.013112,6427.391159,8935.621392,,
322,2019-01-14,287.5672449,1980.963576,6514.14678,8782.677601,,
323,2019-01-14,251.6553621,1840.610771,6588.502155,8680.768288,,
324,2019-01-14,232.8672091,1744.484366,6520.499147,8497.850722,,
325,2019-01-14,223.058873,1656.529907,6492.147043,8371.735822,,
326,2019-01-14,214.4357534,1664.343228,6428.176088,8306.955069,,
327,2019-01-14,234.8833439,1681.580041,6410.368646,8326.832031,,
328,2019-01-14,266.3620599,1904.154927,6625.704365,8796.221352,,
329,2019-01-14,298.4282609,2224.646669,6806.745188,9329.820118,,
330,2019-01-14,331.6268286,2092.1583,6853.221059,9277.006188,,
331,2019-01-14,328.4573386,2005.484686,6770.300797,9104.242821,,
332,2019-01-14,301.7636839,2009.0314,6533.45482,8844.249904,,
333,2019-01-14,242.8163924,1976.816753,6229.478404,8449.111549,,
334,2019-01-14,191.5022411,1838.717579,5860.937519,7891.157339,,
335,2019-01-14,172.8412361,1786.785543,5429.53192,7389.158699,,
336,2019-01-15,159.647812,1752.597427,5205.181009,7117.426248,,
337,2019-01-15,120.1969239,1765.260391,5066.37539,6951.832705,,
338,2019-01-15,112.0641494,1791.389451,4973.561188,6877.014789,,
339,2019-01-15,120.2638066,1880.507506,4916.279812,6917.051124,,
340,2019-01-15,173.7934625,1939.2696,5008.397666,7121.460728,,
341,2019-01-15,326.4697116,2046.085034,5273.797516,7646.352262,,
342,2019-01-15,532.2405291,2355.452335,5480.822351,8368.515215,,
343,2019-01-15,552.1392272,2387.071134,6257.311512,9196.521874,,
344,2019-01-15,422.711212,2520.138347,6344.849025,9287.698584,,
345,2019-01-15,352.8123136,2320.900127,6538.803827,9212.516268,,
346,2019-01-15,287.3861285,2209.747758,6588.931184,9086.065071,,
347,2019-01-15,251.7361092,2101.555253,6540.942917,8894.234279,,
348,2019-01-15,232.6627042,2067.295185,6437.046433,8737.004322,,
349,2019-01-15,222.602103,1992.879534,6363.806486,8579.288123,,
350,2019-01-15,214.4538151,2050.983157,6263.122722,8528.559694,,
351,2019-01-15,234.8545043,2107.229919,6262.947348,8605.031772,,
352,2019-01-15,266.090985,2236.419049,6450.254208,8952.764242,,
353,2019-01-15,298.4036186,2412.863103,6722.395908,9433.66263,,
354,2019-01-15,331.4799433,2445.850273,6658.684226,9436.014443,,
355,2019-01-15,328.5603994,2312.000485,6619.366614,9259.927499,,
356,2019-01-15,301.7838191,2186.726989,6513.743736,9002.254544,,
357,2019-01-15,242.5874451,2242.023311,6133.226143,8617.836899,,
358,2019-01-15,191.3895072,2008.274202,5898.250126,8097.913835,,
359,2019-01-15,172.7054437,1942.356808,5461.146048,7576.2083,,
360,2019-01-16,159.7311703,1934.290325,5176.272984,7270.294479,,
361,2019-01-16,120.3653972,1943.742671,5048.813422,7112.92149,,
362,2019-01-16,112.0237928,1935.189295,4998.517391,7045.730479,,
363,2019-01-16,120.2515893,1948.487764,4988.849348,7057.588701,,
364,2019-01-16,173.7957811,2027.233739,4964.547426,7165.576947,,
365,2019-01-16,326.5058342,2066.754607,5205.996938,7599.257379,,
366,2019-01-16,532.1901543,2422.042911,5351.928214,8306.161279,,
367,2019-01-16,552.2460142,2439.87578,6163.259968,9155.381762,,
368,2019-01-16,422.471174,2452.160989,6329.389,9204.021162,,
369,2019-01-16,353.1348507,2395.662402,6290.935716,9039.732969,,
370,2019-01-16,287.2217686,2300.827028,6308.003731,8896.052528,,
371,2019-01-16,251.7169275,2249.438169,6289.974063,8791.12916,,
372,2019-01-16,232.4528921,2160.056478,6243.740721,8636.25009,,
373,2019-01-16,223.041579,2120.976457,6148.918201,8492.936238,,
374,2019-01-16,214.1967755,2096.389879,6078.273011,8388.859665,,
375,2019-01-16,234.8237865,2073.3694,6165.332217,8473.525404,,
376,2019-01-16,266.2202568,2139.573373,6456.922386,8862.716016,,
377,2019-01-16,298.3267443,2188.697447,6871.564903,9358.589095,,
378,2019-01-16,331.7716747,2231.06933,6721.959532,9284.800537,,
379,2019-01-16,328.3772699,2187.789159,6607.831996,9123.998426,,
380,2019-01-16,301.6891494,2171.370559,6404.56169,8877.621398,,
381,2019-01-16,242.2179415,2000.53524,6283.821299,8526.57448,,
382,2019-01-16,191.4003429,1829.086728,6032.253977,8052.741047,,
383,2019-01-16,173.0143266,1795.443445,5501.995346,7470.453117,,
384,2019-01-17,159.4877521,1733.927775,5201.793912,7095.209439,,
385,2019-01-17,120.1297562,1724.235774,5090.153161,6934.518691,,
386,2019-01-17,112.223482,1724.635317,5035.995526,6872.854325,,
387,2019-01-17,120.1878296,1765.387513,4981.129692,6866.705034,,
388,2019-01-17,173.8848867,1817.582766,5002.07491,6993.542562,,
389,2019-01-17,327.08733,1971.820394,5110.756804,7409.664528,,
390,2019-01-17,533.9330138,3231.987459,4288.889778,8054.81025,,
391,2019-01-17,554.3280968,3067.626176,5214.975934,8836.930206,,
392,2019-01-17,422.3550177,2835.702584,5723.562941,8981.620543,,
393,2019-01-17,353.6096901,2716.089521,5822.263959,8891.96317,,
394,2019-01-17,288.2180814,2607.742835,5912.717698,8808.678614,,
395,2019-01-17,252.8244808,2544.429854,5909.999892,8707.254226,,
396,2019-01-17,234.4256984,2475.720794,5929.937756,8640.084249,,
397,2019-01-17,224.8863856,2374.166935,5951.47365,8550.52697,,
