Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand,,
126,2016-01-06,533.7689371,3229.4905,4530.034888,8293.294325,,
127,2016-01-06,554.2769315,3243.135336,5284.793446,9082.205714,,
128,2016-01-06,422.3909657,3034.943729,5758.906052,9216.240747,,
129,2016-01-06,353.4598173,2728.736512,6079.191026,9161.387355,,
130,2016-01-06,288.1200775,2496.85035,6276.006366,9060.976793,,
131,2016-01-06,252.6211833,2333.721838,6337.394696,8923.737718,,
132,2016-01-06,234.4949768,2078.936112,6484.628347,8798.059436,,
133,2016-01-06,224.5803133,2060.377951,6390.777026,8675.73529,,
134,2016-01-06,215.8106878,2027.499272,6337.227151,8580.537111,,
135,2016-01-06,236.1983614,2091.034584,6291.788393,8619.021339,,
136,2016-01-06,267.2872707,2324.208711,6528.066933,9119.562914,,
137,2016-01-06,299.4450746,2513.355177,6750.698559,9563.498811,,
138,2016-01-06,334.2027807,2564.86965,6559.724225,9458.796656,,
139,2016-01-06,328.9127609,2638.008995,6268.645719,9235.567474,,
140,2016-01-06,302.2081293,2653.974264,6071.471352,9027.653745,,
141,2016-01-06,243.6362991,2268.745466,6246.561282,8758.943047,,
142,2016-01-06,190.5320104,1964.140267,6132.949155,8287.621433,,
143,2016-01-06,172.1797955,1855.614185,5764.486961,7792.280941,,
144,2016-01-07,159.740868,1832.522332,5423.513212,7415.776412,,
145,2016-01-07,120.248672,1844.822323,5300.539592,7265.610587,,
146,2016-01-07,112.0629495,1860.995598,5231.480602,7204.539149,,
147,2016-01-07,120.190529,1975.071,5087.754318,7183.015848,,
148,2016-01-07,173.7042804,2007.305904,5099.50834,7280.518525,,
149,2016-01-07,326.64605,2034.288556,5244.675513,7605.610119,,
150,2016-01-07,532.1255168,2404.057559,5365.623245,8301.806321,,
151,2016-01-07,552.1862485,2668.460707,5888.033016,9108.679971,,
152,2016-01-07,422.5659096,2665.271325,6182.138918,9269.976153,,
153,2016-01-07,353.1437644,2438.702704,6404.928061,9196.77453,,
154,2016-01-07,287.3951491,2227.396555,6597.222061,9112.013766,,
155,2016-01-07,251.9794007,2233.834225,6559.179626,9044.993252,,
156,2016-01-07,232.8732775,2070.738578,6646.550661,8950.162516,,
157,2016-01-07,222.929787,2057.002358,6626.841093,8906.773238,,
158,2016-01-07,214.4495979,2023.549752,6673.29141,8911.29076,,
159,2016-01-07,234.8881751,2121.955429,6663.160498,9020.004102,,
160,2016-01-07,266.1887898,2324.287241,6872.076627,9462.552657,,
161,2016-01-07,298.3955918,2446.001597,7074.028811,9818.425999,,
162,2016-01-07,331.7507107,2320.42516,7034.553982,9686.729853,,
163,2016-01-07,328.4469353,2257.908284,6900.220807,9486.576026,,
164,2016-01-07,301.8706423,2191.834469,6754.028643,9247.733754,,
165,2016-01-07,242.58927,2091.338072,6536.330065,8870.257407,,
166,2016-01-07,191.415669,1958.425682,6171.28516,8321.126511,,
167,2016-01-07,172.8643613,1900.775372,5710.742445,7784.382179,,
168,2016-01-08,159.5567593,1857.574065,5401.544734,7418.675559,,
169,2016-01-08,120.2505743,1817.583963,5278.394818,7216.229355,,
170,2016-01-08,112.0117097,1820.813779,5182.964886,7115.790375,,
171,2016-01-08,120.2252635,1864.275496,5133.091085,7117.591845,,
172,2016-01-08,174.0029841,1911.189554,5138.238857,7223.431395,,
173,2016-01-08,326.2250189,2076.127429,5147.764354,7550.116802,,
174,2016-01-08,532.3237157,2459.250267,5231.840129,8223.414112,,
175,2016-01-08,552.0398947,2430.78936,6076.287392,9059.116647,,
176,2016-01-08,422.6483736,2373.706093,6472.977226,9269.331692,,
177,2016-01-08,352.9304745,2265.634806,6593.219745,9211.785026,,
178,2016-01-08,287.6192568,2154.92909,6763.581585,9206.129932,,
179,2016-01-08,251.6046711,2076.737136,6781.754403,9110.09621,,
180,2016-01-08,232.7177473,1969.710428,6798.15467,9000.582845,,
181,2016-01-08,222.900729,1905.611467,6757.136313,8885.648509,,
182,2016-01-08,214.3917093,1929.001929,6631.230233,8774.623871,,
183,2016-01-08,234.801198,1940.907202,6647.45718,8823.16558,,
184,2016-01-08,266.2634979,2103.028006,6838.285773,9207.577276,,
185,2016-01-08,298.41991,2270.776718,7021.695828,9590.892456,,
186,2016-01-08,331.5617903,2240.895643,6878.088808,9450.546241,,
187,2016-01-08,328.334254,2248.017238,6706.341058,9282.69255,,
188,2016-01-08,301.7875952,2275.39479,6487.872717,9065.055102,,
189,2016-01-08,242.6722708,2170.726898,6323.530697,8736.929865,,
190,2016-01-08,191.4626415,2082.455977,6063.2509,8337.169518,,
191,2016-01-08,172.6542897,2023.906145,5699.738381,7896.298816,,
192,2016-01-09,159.4410128,1925.474087,5454.101856,7539.016956,,
193,2016-01-09,120.5088449,2025.535503,5175.754722,7321.79907,,
194,2016-01-09,112.1556355,2029.450383,5084.368118,7225.974136,,
195,2016-01-09,120.1770935,2022.676891,5064.79613,7207.650115,,
196,2016-01-09,173.8524754,2175.992259,4907.954847,7257.799581,,
197,2016-01-09,327.0698543,2328.534406,4762.680353,7418.284612,,
198,2016-01-09,533.7281477,3407.485787,3782.418332,7723.632266,,
199,2016-01-09,554.2908518,3249.635765,4439.058615,8242.985232,,
200,2016-01-09,422.3301636,3052.353856,5190.352321,8665.03634,,
201,2016-01-09,353.5964394,2885.112857,5642.411839,8881.121136,,
202,2016-01-09,288.1460569,2759.912045,5839.372456,8887.430558,,
203,2016-01-09,252.8364122,2588.63649,5944.680255,8786.153157,,
204,2016-01-09,234.424866,2389.133509,6004.715664,8628.27404,,
205,2016-01-09,224.8183576,2274.159135,5892.912573,8391.890066,,
206,2016-01-09,215.7598896,2209.052954,5889.886042,8314.698885,,
207,2016-01-09,236.3991378,2211.722139,5933.200758,8381.322035,,
208,2016-01-09,267.0987133,2333.831159,6205.672049,8806.601922,,
209,2016-01-09,299.6609706,2594.877886,6346.289794,9240.828651,,
210,2016-01-09,334.0626711,2540.407612,6291.86018,9166.330463,,
211,2016-01-09,329.0623657,2511.647329,6115.463541,8956.173236,,
212,2016-01-09,302.2155968,2515.557517,5928.981179,8746.754293,,
213,2016-01-09,243.6036519,2173.032088,6035.39484,8452.03058,,
214,2016-01-09,190.7512084,2034.407398,5874.14574,8099.304346,,
215,2016-01-09,172.2163039,1936.890175,5594.65343,7703.759909,,
216,2016-01-10,159.6584757,1941.94663,5292.217436,7393.822541,,
217,2016-01-10,120.1343765,1931.064189,5187.904648,7239.103213,,
218,2016-01-10,112.0866135,1949.281936,5106.399896,7167.768445,,
219,2016-01-10,120.2355731,1960.301798,5034.561866,7115.099237,,
220,2016-01-10,173.9977704,1983.394756,4978.129593,7135.522119,,
221,2016-01-10,327.0467891,2127.315521,4809.77414,7264.13645,,
222,2016-01-10,533.728148,2865.816736,4074.377132,7473.922016,,
223,2016-01-10,554.3759605,2882.276926,4429.42473,7866.077616,,
224,2016-01-10,422.3939799,2715.833206,5119.982527,8258.209713,,
225,2016-01-10,353.5756414,2574.327154,5538.069888,8465.972683,,
226,2016-01-10,288.203686,2520.656814,5747.406116,8556.266617,,
227,2016-01-10,252.650916,2350.844228,5886.081694,8489.576838,,
228,2016-01-10,234.518631,2255.237351,5893.160074,8382.916057,,
229,2016-01-10,224.7240625,2140.438126,5870.209234,8235.371423,,
230,2016-01-10,215.8589858,2062.242872,5825.797092,8103.89895,,
231,2016-01-10,236.1999878,2071.386692,5917.905821,8225.4925,,
232,2016-01-10,267.3715211,2330.01724,6133.768711,8731.157473,,
233,2016-01-10,299.5414366,2484.540486,6500.5417,9284.623623,,
234,2016-01-10,334.2053731,2461.964392,6439.583081,9235.752846,,
235,2016-01-10,328.8291051,2483.026683,6141.226106,8953.081894,,
236,2016-01-10,302.2634262,2489.990124,5958.440352,8750.693902,,
237,2016-01-10,243.5947538,2168.762457,6115.46166,8527.81887,,
238,2016-01-10,190.7027549,2029.481435,5874.918502,8095.102692,,
239,2016-01-10,172.318755,1959.014395,5496.444559,7627.777709,,
240,2016-01-11,187.7977838,1906.480747,5239.538988,7333.817519,,
241,2016-01-11,134.7061542,1884.617101,5173.210388,7192.533644,,
242,2016-01-11,118.6943341,1931.775362,5140.625469,7191.095165,,
243,2016-01-11,110.7306668,1965.798704,5138.697956,7215.227327,,
244,2016-01-11,127.0354134,2031.793883,5185.258762,7344.088058,,
245,2016-01-11,162.3864349,2273.068499,5192.513878,7627.968812,,
246,2016-01-11,299.622916,3134.774065,4872.579664,8306.976645,,
247,2016-01-11,424.7104758,3104.035622,5605.495193,9134.241291,,
248,2016-01-11,488.0054646,2819.756519,6041.731325,9349.493309,,
249,2016-01-11,488.5178418,2681.375922,6191.051507,9360.945271,,
250,2016-01-11,460.8053415,2605.278009,6281.403469,9347.486819,,
251,2016-01-11,381.3605963,2493.391698,6430.980236,9305.73253,,
252,2016-01-11,334.9726297,2449.072581,6510.291112,9294.336323,,
253,2016-01-11,310.3457997,2404.765549,6541.446556,9256.557904,,
254,2016-01-11,299.1025545,2339.877688,6575.450016,9214.430258,,
255,2016-01-11,306.1872144,2375.057265,6599.910525,9281.155005,,
256,2016-01-11,296.5708946,2512.471158,6817.913595,9626.955647,,
257,2016-01-11,319.9208713,2588.965171,7074.017411,9982.903454,,
258,2016-01-11,335.0499626,2682.519422,6814.426864,9831.996249,,
259,2016-01-11,335.4359571,2595.704496,6627.229017,9558.36947,,
260,2016-01-11,305.9923248,2601.873029,6326.259508,9234.124861,,
261,2016-01-11,244.872092,2210.764917,6382.010232,8837.647242,,
262,2016-01-11,201.091785,1954.961711,6181.039287,8337.092783,,
263,2016-01-11,181.652786,1862.801565,5826.17331,7870.627661,,
264,2016-01-12,187.5942371,1769.678237,5510.257774,7467.530248,,
265,2016-01-12,134.612236,1786.80878,5323.420266,7244.841282,,
266,2016-01-12,118.8982307,1756.970736,5258.951592,7134.820559,,
267,2016-01-12,110.6301926,1783.482095,5215.580715,7109.693002,,
268,2016-01-12,127.0889016,1906.453218,5147.360202,7180.902321,,
269,2016-01-12,162.573028,2068.965637,5210.473967,7442.012632,,
270,2016-01-12,299.2976362,2973.459665,4739.611475,8012.368776,,
271,2016-01-12,424.7825923,2965.467125,5327.969996,8718.219714,,
272,2016-01-12,488.0661134,2610.827376,5787.939788,8886.833277,,
273,2016-01-12,488.37945,2421.712305,5972.23552,8882.327275,,
274,2016-01-12,461.0404331,2338.98785,6083.499021,8883.527304,,
275,2016-01-12,381.2460219,2195.223428,6258.555626,8835.025076,,
276,2016-01-12,335.0554733,2145.393161,6334.02361,8814.472245,,
277,2016-01-12,310.2666548,2126.389431,6294.808787,8731.464873,,
278,2016-01-12,299.0893246,2118.919957,6264.122494,8682.131776,,
279,2016-01-12,306.0832711,2094.611265,6303.432468,8704.127005,,
280,2016-01-12,296.6777505,2300.34905,6456.431607,9053.458407,,
281,2016-01-12,320.2130726,2360.561671,6723.268264,9404.043008,,
282,2016-01-12,334.6602519,2300.586684,6626.942658,9262.189594,,
283,2016-01-12,335.5455782,2362.865981,6321.306241,9019.7178,,
284,2016-01-12,305.9620928,2360.787439,6041.212556,8707.962088,,
285,2016-01-12,244.8000756,1936.892057,6112.704237,8294.39637,,
286,2016-01-12,201.2885445,1751.966223,5926.701623,7879.95639,,
287,2016-01-12,181.484788,1636.279654,5582.447644,7400.212086,,
288,2016-01-13,159.6449045,1554.181117,5330.672616,7044.498638,,
289,2016-01-13,120.4672035,1568.797711,5176.236891,6865.501806,,
290,2016-01-13,111.9175186,1558.667828,5162.962931,6833.548277,,
291,2016-01-13,120.3209817,1590.062657,5099.869465,6810.253103,,
292,2016-01-13,173.9211462,1640.721243,5059.06616,6873.70855,,
293,2016-01-13,326.9734492,1781.129443,5007.740694,7115.843587,,
294,2016-01-13,533.8315065,2614.029238,4545.385556,7693.2463,,
295,2016-01-13,554.3335921,2571.777946,5417.47442,8543.585958,,
296,2016-01-13,422.4189066,2281.299465,6010.414315,8714.132686,,
297,2016-01-13,353.4961874,2093.018341,6212.120722,8658.635251,,
298,2016-01-13,288.060237,2048.625643,6209.100648,8545.786528,,
299,2016-01-13,252.7298311,1931.207308,6291.52771,8475.464849,,
300,2016-01-13,234.5725788,1838.2075,6375.129961,8447.91004,,
301,2016-01-13,224.5941636,1841.018477,6289.055504,8354.668144,,
302,2016-01-13,215.7567355,1788.776623,6284.314374,8288.847732,,
303,2016-01-13,236.3619188,1848.886701,6226.426579,8311.675198,,
304,2016-01-13,267.1481731,1969.943742,6487.218388,8724.310303,,
305,2016-01-13,299.3825834,2219.56488,6675.949477,9194.89694,,
306,2016-01-13,334.5203633,2303.891002,6458.700666,9097.112032,,
307,2016-01-13,328.7587006,2449.525077,6075.652946,8853.936723,,
308,2016-01-13,302.2661821,2432.510346,5900.722126,8635.498655,,
309,2016-01-13,243.757723,2072.753152,6045.058176,8361.569052,,
310,2016-01-13,190.6193977,1765.719538,5943.422987,7899.761923,,
311,2016-01-13,172.2622759,1667.097099,5622.736907,7462.096282,,
312,2016-01-14,159.5537012,1620.341881,5356.054953,7135.950535,,
313,2016-01-14,120.2224321,1625.964374,5211.962594,6958.149399,,
314,2016-01-14,112.0906829,1622.479378,5088.730736,6823.300797,,
315,2016-01-14,120.3124783,1700.740482,4987.595733,6808.648694,,
316,2016-01-14,173.8370263,1727.492035,5020.043055,6921.372116,,
317,2016-01-14,326.4524276,1805.791091,5117.768785,7250.012304,,
318,2016-01-14,532.1321988,2163.324791,5330.666492,8026.123482,,
319,2016-01-14,552.1990735,2293.764982,5997.6158,8843.579855,,
320,2016-01-14,422.6675496,2302.003928,6234.930057,8959.601535,,
321,2016-01-14,353.2171219,2146.337528,6371.24737,8870.802019,,
322,2016-01-14,287.5672449,1974.048878,6509.795954,8771.412077,,
323,2016-01-14,251.6553621,1837.191947,6501.114079,8589.961388,,
324,2016-01-14,232.8672091,1742.569652,6474.30796,8449.744821,,
325,2016-01-14,223.058873,1656.343746,6478.323604,8357.726223,,
326,2016-01-14,214.4357534,1665.275686,6436.053142,8315.764581,,
327,2016-01-14,234.8833439,1681.883263,6474.591978,8391.358585,,
328,2016-01-14,266.3620599,1904.029237,6636.745681,8807.136978,,
329,2016-01-14,298.4282609,2223.052737,6803.966025,9325.447024,,
330,2016-01-14,331.6268286,2088.423269,6871.12294,9291.173039,,
331,2016-01-14,328.4573386,2001.801861,6863.498657,9193.757856,,
332,2016-01-14,301.7636839,2004.882879,6661.286569,8967.933132,,
333,2016-01-14,242.8163924,1973.260612,6423.171868,8639.248873,,
334,2016-01-14,191.5022411,1836.468556,6149.059181,8177.029978,,
335,2016-01-14,172.8412361,1786.331956,5797.27649,7756.449682,,
336,2016-01-15,159.647812,1751.428598,5528.348128,7439.424539,,
337,2016-01-15,120.1969239,1764.629561,5337.220171,7222.046656,,
338,2016-01-15,112.0641494,1790.873273,5204.92396,7107.861383,,
339,2016-01-15,120.2638066,1878.963347,5112.528611,7111.755765,,
340,2016-01-15,173.7934625,1938.165608,5103.908965,7215.868036,,
341,2016-01-15,326.4697116,2044.47149,5065.188831,7436.130033,,
342,2016-01-15,532.2405291,2352.55591,5171.124834,8055.921273,,
343,2016-01-15,552.1392272,2384.317619,5957.625119,8894.081965,,
344,2016-01-15,422.711212,2517.007142,6124.182319,9063.900673,,
345,2016-01-15,352.8123136,2317.418134,6361.502518,9031.732966,,
346,2016-01-15,287.3861285,2207.513938,6467.063473,8961.963539,,
347,2016-01-15,251.7361092,2101.116675,6542.059893,8894.912677,,
348,2016-01-15,232.6627042,2069.084632,6504.987097,8806.734433,,
349,2016-01-15,222.602103,1994.833107,6457.456072,8674.891282,,
350,2016-01-15,214.4538151,2052.198201,6368.800351,8635.452367,,
351,2016-01-15,234.8545043,2107.06407,6362.216231,8704.134805,,
352,2016-01-15,266.090985,2236.321732,6547.737031,9050.149748,,
353,2016-01-15,298.4036186,2410.045691,6624.946652,9333.395962,,
354,2016-01-15,331.4799433,2441.237764,6391.341885,9164.059593,,
355,2016-01-15,328.5603994,2305.672577,6349.248835,8983.481811,,
356,2016-01-15,301.7838191,2179.072675,6256.213445,8737.069939,,
357,2016-01-15,242.5874451,2233.41364,5934.863151,8410.864236,,
358,2016-01-15,191.3895072,1999.935054,5822.9804,8014.304962,,
359,2016-01-15,172.7054437,1935.258237,5451.106459,7559.070141,,
360,2016-01-16,159.7311703,1927.98588,5128.988315,7216.705365,,
361,2016-01-16,120.3653972,1937.512873,4920.385282,6978.263553,,
362,2016-01-16,112.0237928,1928.260237,4842.720168,6883.004197,,
363,2016-01-16,120.2515893,1940.899317,4823.299359,6884.450265,,
364,2016-01-16,173.7957811,2019.208512,4762.23063,6955.234923,,
365,2016-01-16,326.5058342,2057.57593,4626.677248,7010.759012,,
366,2016-01-16,532.1901543,2411.249762,4322.478159,7265.918075,,
367,2016-01-16,552.2460142,2429.235074,4783.449649,7764.930738,,
368,2016-01-16,422.471174,2441.23114,5362.464059,8226.166373,,
369,2016-01-16,353.1348507,2385.622936,5765.417912,8504.175698,,
370,2016-01-16,287.2217686,2293.776303,6034.434211,8615.432283,,
371,2016-01-16,251.7169275,2244.893159,6081.274213,8577.884299,,
372,2016-01-16,232.4528921,2156.153368,6147.755313,8536.361573,,
373,2016-01-16,223.041579,2118.801952,6071.008164,8412.851695,,
374,2016-01-16,214.1967755,2094.121689,5986.222091,8294.540556,,
375,2016-01-16,234.8237865,2070.62121,6000.015083,8305.460079,,
376,2016-01-16,266.2202568,2136.882058,6186.687751,8589.790065,,
377,2016-01-16,298.3267443,2184.510361,6404.600234,8887.437339,,
378,2016-01-16,331.7716747,2224.931101,6175.497852,8732.200628,,
379,2016-01-16,328.3772699,2180.071123,5959.059344,8467.507738,,
380,2016-01-16,301.6891494,2161.984661,5738.716655,8202.390465,,
381,2016-01-16,242.2179415,1989.125624,5716.560768,7947.904333,,
382,2016-01-16,191.4003429,1819.132343,5618.092491,7628.625177,,
383,2016-01-16,173.0143266,1785.098221,5410.656225,7368.768773,,
384,2016-01-17,159.4877521,1725.355652,5170.701776,7055.545181,,
385,2016-01-17,120.1297562,1714.553352,5027.805794,6862.488903,,
386,2016-01-17,112.223482,1714.557727,4909.442897,6736.224106,,
387,2016-01-17,120.1878296,1756.509907,4816.520646,6693.218383,,
388,2016-01-17,173.8848867,1809.842408,4747.134594,6730.861888,,
389,2016-01-17,327.08733,1963.611941,4572.513531,6863.212802,,
390,2016-01-17,533.9330138,3220.950752,3308.089453,7062.973219,,
391,2016-01-17,554.3280968,3059.516373,3855.326419,7469.17089,,
392,2016-01-17,422.3550177,2832.543233,4639.713392,7894.611643,,
393,2016-01-17,353.6096901,2710.367133,5160.280424,8224.257248,,
394,2016-01-17,288.2180814,2604.345059,5491.89472,8384.457861,,
395,2016-01-17,252.8244808,2541.286387,5624.002561,8418.113429,,
396,2016-01-17,234.4256984,2473.145666,5705.49529,8413.066654,,
397,2016-01-17,224.8863856,2372.344639,5725.1237,8322.354724,,
