Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand,,
0,2018-01-01,187.4096306,2559.233235,5420.04719,8166.690055,,10222.61608
1,2018-01-01,134.6222028,2515.075684,5342.95597,7992.653857,,
2,2018-01-01,118.7835369,2524.449945,5181.564148,7824.797629,,
3,2018-01-01,110.5243102,2510.841108,5078.715377,7700.080795,,
4,2018-01-01,127.1261214,2579.715928,5030.375759,7737.217809,,
5,2018-01-01,161.780272,2684.617388,5009.074998,7855.472658,,
6,2018-01-01,297.7949412,2964.421765,4892.767217,8154.983923,,
7,2018-01-01,422.5770752,2918.877015,4998.919501,8340.373591,,
8,2018-01-01,488.0523517,2925.136816,5045.55414,8458.743307,,
9,2018-01-01,487.9053753,2993.971957,5192.115711,8673.993043,,
10,2018-01-01,459.9919408,2987.632557,5368.463957,8816.088455,,
11,2018-01-01,380.0608185,2824.071144,5542.846037,8746.977999,,
12,2018-01-01,333.0583794,2620.884432,5723.85458,8677.797392,,
13,2018-01-01,308.4486335,2513.473577,5765.866915,8587.789125,,
14,2018-01-01,297.3416399,2474.538037,5802.031166,8573.910843,,
15,2018-01-01,304.6651131,2496.682983,5899.595033,8700.943128,,
16,2018-01-01,295.4862004,2701.647368,6243.282666,9240.416234,,
17,2018-01-01,319.0395471,2850.358416,6520.236165,9689.634128,,
18,2018-01-01,332.3196786,2804.609055,6423.626015,9560.554749,,
19,2018-01-01,334.9051081,2817.743124,6273.982104,9426.630336,,
20,2018-01-01,305.4279602,2913.527845,5985.871847,9204.827652,,
21,2018-01-01,243.2644282,2735.393678,5880.593133,8859.251239,,
22,2018-01-01,201.7932001,2586.495727,5629.735474,8418.024401,,
23,2018-01-01,182.1087511,2502.03889,5372.070205,8056.217846,,
24,2018-01-02,159.5353213,2476.239712,5199.750814,7835.525847,,
25,2018-01-02,120.309241,2499.497672,5100.966749,7720.773662,,
26,2018-01-02,112.1067469,2521.357475,4998.948213,7632.412435,,
27,2018-01-02,120.2436987,2512.692966,4996.88788,7629.824545,,
28,2018-01-02,173.8177915,2646.300767,4935.731424,7755.849983,,
29,2018-01-02,326.9711164,2820.878868,4980.063905,8127.913889,,
30,2018-01-02,533.8368545,3851.462525,4322.126353,8707.425732,,
31,2018-01-02,554.1799232,3665.895136,5106.63717,9326.712229,,
32,2018-01-02,422.43991,3450.544623,5712.926164,9585.910697,,
33,2018-01-02,353.4991822,3399.423147,5917.146687,9670.069017,,
34,2018-01-02,288.125978,3250.197127,6260.745572,9799.068677,,
35,2018-01-02,252.7391596,3047.113782,6443.591152,9743.444094,,
36,2018-01-02,234.4428084,2991.57272,6442.385378,9668.400906,,
37,2018-01-02,224.5899614,2835.367652,6544.567592,9604.525205,,
38,2018-01-02,215.9017494,2798.76928,6506.902763,9521.573793,,
39,2018-01-02,236.1097062,2775.552361,6507.725015,9519.387082,,
40,2018-01-02,267.4161619,2944.463169,6761.135984,9973.015314,,
41,2018-01-02,299.4903788,3117.250954,6805.874744,10222.61608,,
42,2018-01-02,334.1295359,3135.427255,6538.388518,10007.94531,,
43,2018-01-02,328.8055954,3119.110374,6292.143845,9740.059814,,
44,2018-01-02,302.2767818,3160.449358,5995.859747,9458.585887,,
45,2018-01-02,243.4819225,2760.250004,6093.164145,9096.896072,,
46,2018-01-02,190.6650741,2570.283181,5902.435811,8663.384066,,
47,2018-01-02,172.2126144,2457.231375,5620.762228,8250.206217,,
48,2018-01-03,159.7114528,2378.39999,5352.129167,7890.24061,,
49,2018-01-03,120.2227403,2417.663387,5134.332996,7672.219123,,
50,2018-01-03,112.1583825,2431.469896,5030.961254,7574.589533,,
51,2018-01-03,120.2541452,2488.876703,4963.018875,7572.149723,,
52,2018-01-03,173.8420164,2557.846527,4972.937922,7704.626465,,
53,2018-01-03,327.0160327,2760.591783,4940.483752,8028.091568,,
54,2018-01-03,533.8706402,3611.104655,4473.004032,8617.979327,,
55,2018-01-03,554.1388339,3460.416697,5192.559473,9207.115004,,
56,2018-01-03,422.4180827,3254.075244,5811.298856,9487.792183,,
57,2018-01-03,353.5628985,3071.295141,6087.837954,9512.695994,,
58,2018-01-03,288.0199658,3023.811167,6187.570606,9499.401739,,
59,2018-01-03,252.7924463,2860.605922,6266.242173,9379.640541,,
60,2018-01-03,234.2769295,2704.479833,6294.467512,9233.224274,,
61,2018-01-03,224.8214904,2694.962176,6247.869629,9167.653295,,
62,2018-01-03,215.7976026,2667.449845,6236.404148,9119.651596,,
63,2018-01-03,236.2139842,2854.2848,6073.853317,9164.3521,,
64,2018-01-03,267.3174292,2962.885203,6413.405424,9643.608056,,
65,2018-01-03,299.4903863,3052.032019,6758.55255,10110.07495,,
66,2018-01-03,334.113043,2955.02104,6696.840267,9985.97435,,
67,2018-01-03,328.9241605,2871.646192,6583.967878,9784.53823,,
68,2018-01-03,302.2533842,2979.011644,6175.823101,9457.088128,,
69,2018-01-03,243.5984271,2619.924945,6228.251742,9091.775114,,
70,2018-01-03,190.676572,2384.918438,5994.936884,8570.531894,,
71,2018-01-03,172.2379025,2270.556227,5675.903543,8118.697673,,
72,2018-01-04,187.8003858,2224.455833,5365.401954,7777.658173,,
73,2018-01-04,134.5669681,2232.433509,5220.979008,7587.979485,,
74,2018-01-04,118.7856074,2248.13463,5162.905098,7529.825335,,
75,2018-01-04,110.5719405,2247.94265,5203.74675,7562.26134,,
76,2018-01-04,127.0973023,2332.220043,5223.594468,7682.911814,,
77,2018-01-04,162.4008243,2562.807477,5300.301164,8025.509466,,
78,2018-01-04,299.3897748,3402.306612,4869.107672,8570.804058,,
79,2018-01-04,424.8348931,3287.081702,5515.415213,9227.331808,,
80,2018-01-04,488.0919753,2999.655207,6047.144649,9534.891831,,
81,2018-01-04,488.3287075,2845.555653,6206.564183,9540.448543,,
82,2018-01-04,461.0221039,2708.7791,6309.283008,9479.084212,,
83,2018-01-04,380.9848099,2568.273081,6474.045079,9423.30297,,
84,2018-01-04,335.0535656,2440.608783,6468.748523,9244.410871,,
85,2018-01-04,310.2815878,2468.355872,6407.518504,9186.155963,,
86,2018-01-04,299.1286071,2415.304273,6455.43115,9169.86403,,
87,2018-01-04,305.9864581,2470.03915,6441.438564,9217.464171,,
88,2018-01-04,296.7482517,2609.551673,6809.506677,9715.806602,,
89,2018-01-04,320.0765799,2751.717284,6917.724204,9989.518068,,
90,2018-01-04,334.6418879,2661.48955,6769.641718,9765.773155,,
91,2018-01-04,335.4935947,2671.523473,6529.300037,9536.317105,,
92,2018-01-04,305.8990293,2609.224043,6275.958993,9191.082065,,
93,2018-01-04,244.8189917,2413.118942,6089.7838,8747.721734,,
94,2018-01-04,201.1241885,2214.355053,5887.812679,8303.291921,,
95,2018-01-04,181.5288537,2178.754301,5481.433193,7841.716347,,
96,2018-01-05,187.811372,2119.535417,5152.76621,7460.112999,,
97,2018-01-05,134.6483999,2180.911048,4900.753098,7216.312546,,
98,2018-01-05,118.7587622,2154.817346,4809.118896,7082.695005,,
99,2018-01-05,110.7081073,2181.747961,4785.336796,7077.792864,,
100,2018-01-05,127.0864536,2229.265112,4843.073198,7199.424764,,
101,2018-01-05,162.443123,2390.461909,4904.082067,7456.987099,,
102,2018-01-05,299.3661545,3029.305895,4667.546286,7996.218335,,
103,2018-01-05,424.7872892,3040.647467,5166.265963,8631.700719,,
104,2018-01-05,487.9908252,2755.685309,5618.815678,8862.491812,,
105,2018-01-05,488.4779406,2706.472643,5787.884691,8982.835274,,
106,2018-01-05,460.8494277,2631.17587,5911.49281,9003.518108,,
107,2018-01-05,381.1462944,2541.697838,6103.591561,9026.435694,,
108,2018-01-05,334.9430433,2469.109764,6204.886327,9008.939134,,
109,2018-01-05,310.4636604,2474.595776,6197.541793,8982.601229,,
110,2018-01-05,298.942532,2408.513628,6212.568473,8920.024633,,
111,2018-01-05,306.0674749,2450.704432,6144.210594,8900.982501,,
112,2018-01-05,296.6533253,2636.172117,6248.510302,9181.335744,,
113,2018-01-05,320.1270146,2751.24394,6300.056637,9371.427591,,
114,2018-01-05,334.7305535,2693.051754,6134.898078,9162.680386,,
115,2018-01-05,335.4926502,2721.087021,5806.10513,8862.684802,,
116,2018-01-05,306.0325798,2658.114027,5663.981819,8628.128425,,
117,2018-01-05,244.6807939,2317.166012,5739.97641,8301.823216,,
118,2018-01-05,201.2618003,2148.240847,5516.767628,7866.270275,,
119,2018-01-05,181.4543675,2056.64099,5218.894842,7456.990199,,
120,2018-01-06,159.6278782,1954.057811,5056.521911,7170.2076,,
121,2018-01-06,120.3024534,1978.448827,4931.192208,7029.943488,,
122,2018-01-06,112.0304844,1974.317107,4824.084242,6910.431834,,
123,2018-01-06,120.2056642,1976.561091,4726.439871,6823.206626,,
124,2018-01-06,173.9251194,2032.764026,4661.466543,6868.155688,,
125,2018-01-06,327.0076208,2198.249847,4454.459005,6979.716473,,
126,2018-01-06,533.7689371,3220.621879,3485.724721,7240.115538,,
127,2018-01-06,554.2769315,3235.305294,3864.725455,7654.30768,,
128,2018-01-06,422.3909657,3027.383853,4535.935759,7985.710577,,
129,2018-01-06,353.4598173,2722.756086,5201.911617,8278.12752,,
130,2018-01-06,288.1200775,2492.545917,5671.13778,8451.803775,,
131,2018-01-06,252.6211833,2330.045459,5875.421879,8458.088522,,
132,2018-01-06,234.4949768,2076.946711,6139.839296,8451.280984,,
133,2018-01-06,224.5803133,2058.557584,6024.090459,8307.228357,,
134,2018-01-06,215.8106878,2026.203004,6072.390652,8314.404344,,
135,2018-01-06,236.1983614,2090.013576,6048.037335,8374.249272,,
136,2018-01-06,267.2872707,2322.057094,6196.262545,8785.60691,,
137,2018-01-06,299.4450746,2510.261242,6188.848662,8998.554978,,
138,2018-01-06,334.2027807,2560.328704,5965.897317,8860.428802,,
139,2018-01-06,328.9127609,2634.7727,5649.382752,8613.068213,,
140,2018-01-06,302.2081293,2651.13472,5417.720798,8371.063648,,
141,2018-01-06,243.6362991,2266.041363,5588.99054,8098.668201,,
142,2018-01-06,190.5320104,1961.757513,5564.045089,7716.334613,,
143,2018-01-06,172.1797955,1853.931738,5348.522426,7374.633959,,
144,2018-01-07,159.740868,1830.0731,5072.057449,7061.871417,,
145,2018-01-07,120.248672,1842.25076,4895.050601,6857.550033,,
146,2018-01-07,112.0629495,1857.997574,4762.819639,6732.880163,,
147,2018-01-07,120.190529,1971.463377,4620.321481,6711.975387,,
148,2018-01-07,173.7042804,2002.635939,4556.822431,6733.16265,,
149,2018-01-07,326.64605,2028.780956,4600.905855,6956.33286,,
150,2018-01-07,532.1255168,2396.26259,4334.547954,7262.936061,,
151,2018-01-07,552.1862485,2659.60644,4390.172781,7601.96547,,
152,2018-01-07,422.5659096,2654.088277,4857.248503,7933.902689,,
153,2018-01-07,353.1437644,2424.615926,5467.37328,8245.132971,,
154,2018-01-07,287.3951491,2215.647771,5921.984314,8425.027233,,
155,2018-01-07,251.9794007,2224.134691,6104.514081,8580.628172,,
156,2018-01-07,232.8732775,2064.576225,6344.002546,8641.452049,,
157,2018-01-07,222.929787,2052.231102,6321.938239,8597.099128,,
158,2018-01-07,214.4495979,2018.876906,6331.883633,8565.210137,,
159,2018-01-07,234.8881751,2117.262482,6324.091731,8676.242388,,
160,2018-01-07,266.1887898,2317.888113,6489.155613,9073.232516,,
161,2018-01-07,298.3955918,2435.366217,6590.46583,9324.227638,,
162,2018-01-07,331.7507107,2309.92259,6465.306734,9106.980034,,
163,2018-01-07,328.4469353,2247.389821,6293.487858,8869.324615,,
164,2018-01-07,301.8706423,2180.991988,6111.338361,8594.200991,,
165,2018-01-07,242.58927,2080.518996,5814.342063,8137.450329,,
166,2018-01-07,191.415669,1947.965044,5472.964686,7612.345398,,
167,2018-01-07,172.8643613,1890.086684,5151.142985,7214.09403,,
168,2018-01-08,159.5567593,1846.401205,4949.654325,6955.612288,,
169,2018-01-08,120.2505743,1805.916977,4852.063438,6778.230989,,
170,2018-01-08,112.0117097,1809.216735,4818.152733,6739.381178,,
171,2018-01-08,120.2252635,1854.38943,4775.102963,6749.717657,,
172,2018-01-08,174.0029841,1901.796026,4759.033754,6834.832765,,
173,2018-01-08,326.2250189,2064.762452,4847.643946,7238.631417,,
174,2018-01-08,532.3237157,2446.801987,4942.684185,7921.809887,,
175,2018-01-08,552.0398947,2419.026523,5720.029156,8691.095573,,
176,2018-01-08,422.6483736,2362.119206,6103.794355,8888.561934,,
177,2018-01-08,352.9304745,2254.461196,6253.447551,8860.839222,,
178,2018-01-08,287.6192568,2144.923443,6394.342958,8826.885657,,
179,2018-01-08,251.6046711,2069.156939,6451.306817,8772.068427,,
180,2018-01-08,232.7177473,1963.528285,6620.024675,8816.270707,,
181,2018-01-08,222.900729,1900.818083,6601.351344,8725.070156,,
182,2018-01-08,214.3917093,1924.285975,6483.899174,8622.576859,,
183,2018-01-08,234.801198,1935.812538,6576.275621,8746.889357,,
184,2018-01-08,266.2634979,2097.904229,6695.528358,9059.696085,,
185,2018-01-08,298.41991,2263.074704,6747.315943,9308.810557,,
186,2018-01-08,331.5617903,2231.256166,6543.736657,9106.554612,,
187,2018-01-08,328.334254,2237.006497,6317.270846,8882.611597,,
188,2018-01-08,301.7875952,2262.874335,6072.352778,8637.014707,,
189,2018-01-08,242.6722708,2159.119565,5884.161687,8285.953523,,
190,2018-01-08,191.4626415,2070.543317,5508.465271,7770.471229,,
191,2018-01-08,172.6542897,2011.231472,5138.494744,7322.380506,,
192,2018-01-09,159.4410128,1913.254922,4971.900047,7044.595982,,
193,2018-01-09,120.5088449,2011.322603,4724.180283,6856.011731,,
194,2018-01-09,112.1556355,2015.182065,4650.898168,6778.235869,,
195,2018-01-09,120.1770935,2008.370433,4638.493344,6767.040871,,
196,2018-01-09,173.8524754,2160.191906,4493.700271,6827.744652,,
197,2018-01-09,327.0698543,2312.618321,4515.585234,7155.273409,,
198,2018-01-09,533.7281477,3384.343747,3893.997328,7812.069223,,
199,2018-01-09,554.2908518,3227.275723,4781.719631,8563.286206,,
200,2018-01-09,422.3301636,3031.7958,5265.935339,8720.061303,,
201,2018-01-09,353.5964394,2866.354206,5396.75639,8616.707036,,
202,2018-01-09,288.1460569,2745.127465,5498.036164,8531.309686,,
203,2018-01-09,252.8364122,2577.970253,5570.338987,8401.145653,,
204,2018-01-09,234.424866,2383.413069,5715.422452,8333.260387,,
205,2018-01-09,224.8183576,2271.093128,5781.394469,8277.305954,,
206,2018-01-09,215.7598896,2208.5708,5865.184547,8289.515236,,
207,2018-01-09,236.3991378,2211.871636,6001.13767,8449.408443,,
208,2018-01-09,267.0987133,2333.700442,6217.250994,8818.05015,,
209,2018-01-09,299.6609706,2593.008495,6255.01214,9147.681605,,
210,2018-01-09,334.0626711,2537.366383,6134.755573,9006.184627,,
211,2018-01-09,329.0623657,2506.865007,5996.89549,8832.822862,,
212,2018-01-09,302.2155968,2509.722996,5758.2514,8570.189993,,
213,2018-01-09,243.6036519,2168.404151,5823.726602,8235.734405,,
214,2018-01-09,190.7512084,2028.387415,5506.029478,7725.168102,,
215,2018-01-09,172.2163039,1930.878117,5145.555245,7248.649666,,
216,2018-01-10,159.6584757,1935.544125,4852.476749,6947.679349,,
217,2018-01-10,120.1343765,1924.848101,4681.396258,6726.378735,,
218,2018-01-10,112.0866135,1943.422246,4634.384822,6689.893682,,
219,2018-01-10,120.2355731,1955.833145,4585.961242,6662.029961,,
220,2018-01-10,173.9977704,1980.240673,4623.81012,6778.048563,,
221,2018-01-10,327.0467891,2124.811305,4714.66921,7166.527304,,
222,2018-01-10,533.728148,2864.212763,4487.222903,7885.163814,,
223,2018-01-10,554.3759605,2881.664045,5198.188123,8634.228128,,
224,2018-01-10,422.3939799,2715.045794,5666.410867,8803.850642,,
225,2018-01-10,353.5756414,2574.050274,5800.806946,8728.432862,,
226,2018-01-10,288.203686,2520.072862,5803.918166,8612.194713,,
227,2018-01-10,252.650916,2353.753616,5890.357664,8496.762196,,
228,2018-01-10,234.518631,2258.436092,5956.128725,8449.083448,,
229,2018-01-10,224.7240625,2144.268063,6015.127746,8384.119871,,
230,2018-01-10,215.8589858,2066.519932,6126.302955,8408.681873,,
231,2018-01-10,236.1999878,2076.069537,6193.03995,8505.309475,,
232,2018-01-10,267.3715211,2333.454556,6381.83831,8982.664388,,
233,2018-01-10,299.5414366,2485.163938,6569.259203,9353.964578,,
234,2018-01-10,334.2053731,2461.102389,6495.281598,9290.58936,,
235,2018-01-10,328.8291051,2480.479982,6270.925271,9080.234359,,
236,2018-01-10,302.2634262,2487.171069,6026.012673,8815.447168,,
237,2018-01-10,243.5947538,2165.891108,5997.245334,8406.731197,,
238,2018-01-10,190.7027549,2024.518402,5706.815134,7922.036291,,
239,2018-01-10,172.318755,1956.512941,5314.360021,7443.191717,,
240,2018-01-11,187.7977838,1902.825857,5019.371132,7109.994773,,
241,2018-01-11,134.7061542,1880.816381,4902.835222,6918.357757,,
242,2018-01-11,118.6943341,1929.530014,4875.147078,6923.371426,,
243,2018-01-11,110.7306668,1962.381215,4867.936765,6941.048647,,
244,2018-01-11,127.0354134,2027.302656,4911.668161,7066.00623,,
245,2018-01-11,162.3864349,2271.330917,5033.928141,7467.645493,,
246,2018-01-11,299.622916,3131.768909,4664.511453,8095.903278,,
247,2018-01-11,424.7104758,3101.936787,5339.41911,8866.066373,,
248,2018-01-11,488.0054646,2818.737757,5827.888457,9134.631678,,
249,2018-01-11,488.5178418,2682.466945,5949.512192,9120.496979,,
250,2018-01-11,460.8053415,2607.962992,6068.61716,9137.385494,,
251,2018-01-11,381.3605963,2498.02925,6253.257698,9132.647544,,
252,2018-01-11,334.9726297,2455.278893,6311.9964,9102.247922,,
253,2018-01-11,310.3457997,2412.071859,6325.94951,9048.367168,,
254,2018-01-11,299.1025545,2348.565313,6387.179042,9034.846909,,
255,2018-01-11,306.1872144,2384.510643,6443.174781,9133.872638,,
256,2018-01-11,296.5708946,2523.756506,6683.698714,9504.026115,,
257,2018-01-11,319.9208713,2599.959903,6861.788668,9781.669443,,
258,2018-01-11,335.0499626,2694.111236,6629.926026,9659.087225,,
259,2018-01-11,335.4359571,2605.949264,6507.791677,9449.176898,,
260,2018-01-11,305.9923248,2612.123918,6307.977402,9226.093645,,
261,2018-01-11,244.872092,2218.757306,6430.678853,8894.308251,,
262,2018-01-11,201.091785,1962.24862,6223.194143,8386.534548,,
263,2018-01-11,181.652786,1870.105134,5814.958338,7866.716258,,
264,2018-01-12,187.5942371,1777.974196,5558.055748,7523.624181,,
265,2018-01-12,134.612236,1795.987104,5386.170211,7316.769551,,
266,2018-01-12,118.8982307,1766.606194,5328.199597,7213.704022,,
267,2018-01-12,110.6301926,1792.718259,5300.933035,7204.281487,,
268,2018-01-12,127.0889016,1916.114665,5281.893299,7325.096865,,
269,2018-01-12,162.573028,2079.918112,5524.399163,7766.890302,,
270,2018-01-12,299.2976362,2989.267183,5080.34953,8368.91435,,
271,2018-01-12,424.7825923,2982.078874,5713.864158,9120.725624,,
272,2018-01-12,488.0661134,2623.286371,6216.017696,9327.37018,,
273,2018-01-12,488.37945,2432.629419,6429.080732,9350.089601,,
274,2018-01-12,461.0404331,2350.152654,6506.837423,9318.03051,,
275,2018-01-12,381.2460219,2208.262861,6677.654924,9267.163806,,
276,2018-01-12,335.0554733,2156.450033,6707.124676,9198.630182,,
277,2018-01-12,310.2666548,2138.110772,6727.201582,9175.57901,,
278,2018-01-12,299.0893246,2130.636587,6714.947182,9144.673093,,
279,2018-01-12,306.0832711,2105.68753,6805.180757,9216.951559,,
280,2018-01-12,296.6777505,2313.290657,6958.943351,9568.911759,,
281,2018-01-12,320.2130726,2373.53154,7072.986313,9766.730926,,
282,2018-01-12,334.6602519,2313.165638,6917.673515,9565.499405,,
283,2018-01-12,335.5455782,2375.411764,6593.796798,9304.75414,,
284,2018-01-12,305.9620928,2372.538401,6374.298751,9052.799244,,
285,2018-01-12,244.8000756,1945.893297,6559.325576,8750.018948,,
286,2018-01-12,201.2885445,1759.660235,6360.625675,8321.574454,,
287,2018-01-12,181.484788,1643.336942,6034.127348,7858.949078,,
288,2018-01-13,159.6449045,1560.683545,5808.171563,7528.500013,,
289,2018-01-13,120.4672035,1576.525562,5526.236686,7223.229452,,
290,2018-01-13,111.9175186,1566.450158,5388.315851,7066.683528,,
291,2018-01-13,120.3209817,1596.565249,5271.357859,6988.24409,,
292,2018-01-13,173.9211462,1649.451296,5181.38521,7004.757652,,
293,2018-01-13,326.9734492,1790.282953,5003.479885,7120.736287,,
294,2018-01-13,533.8315065,2627.987217,4276.327139,7438.145862,,
295,2018-01-13,554.3335921,2584.700913,4703.844545,7842.87905,,
296,2018-01-13,422.4189066,2290.262667,5522.976845,8235.658418,,
297,2018-01-13,353.4961874,2100.565513,6043.73425,8497.79595,,
298,2018-01-13,288.060237,2055.784555,6229.465204,8573.309996,,
299,2018-01-13,252.7298311,1937.264954,6372.054692,8562.049477,,
300,2018-01-13,234.5725788,1844.001008,6432.444085,8511.017671,,
301,2018-01-13,224.5941636,1846.0492,6392.998368,8463.641732,,
302,2018-01-13,215.7567355,1793.003744,6415.826443,8424.586923,,
303,2018-01-13,236.3619188,1852.31825,6338.864814,8427.544983,,
304,2018-01-13,267.1481731,1972.370088,6505.052342,8744.570602,,
305,2018-01-13,299.3825834,2221.062042,6531.293401,9051.738027,,
306,2018-01-13,334.5203633,2304.158279,6300.669606,8939.348248,,
307,2018-01-13,328.7587006,2448.565439,5882.606735,8659.930874,,
308,2018-01-13,302.2661821,2431.458723,5674.359266,8408.084171,,
309,2018-01-13,243.757723,2070.555467,5778.498878,8092.812068,,
310,2018-01-13,190.6193977,1764.830804,5802.820201,7758.270403,,
311,2018-01-13,172.2622759,1666.732415,5583.020573,7422.015264,,
312,2018-01-14,159.5537012,1619.98008,5359.445979,7138.979761,,
313,2018-01-14,120.2224321,1626.223956,5198.15415,6944.600538,,
314,2018-01-14,112.0906829,1623.213695,5043.3599,6778.664278,,
315,2018-01-14,120.3124783,1702.577223,4887.218029,6710.10773,,
316,2018-01-14,173.8370263,1729.637147,4860.929779,6764.403953,,
317,2018-01-14,326.4524276,1808.487623,4783.591138,6918.531188,,
318,2018-01-14,532.1321988,2166.741699,4486.846754,7185.720652,,
319,2018-01-14,552.1990735,2298.042008,4694.791628,7545.032709,,
320,2018-01-14,422.6675496,2306.397104,5161.839697,7890.90435,,
321,2018-01-14,353.2171219,2150.181616,5633.412402,8136.81114,,
322,2018-01-14,287.5672449,1978.049323,5931.045421,8196.661989,,
323,2018-01-14,251.6553621,1840.716694,6040.262171,8132.634227,,
324,2018-01-14,232.8672091,1745.666023,6067.709468,8046.2427,,
325,2018-01-14,223.058873,1659.23722,6013.97891,7896.275003,,
326,2018-01-14,214.4357534,1667.14887,5950.623007,7832.207631,,
327,2018-01-14,234.8833439,1683.536169,5990.059702,7908.479214,,
328,2018-01-14,266.3620599,1906.100483,6214.121495,8386.584038,,
329,2018-01-14,298.4282609,2225.553286,6380.645549,8904.627096,,
330,2018-01-14,331.6268286,2090.705518,6441.521726,8863.854073,,
331,2018-01-14,328.4573386,2003.529189,6325.041777,8657.028304,,
332,2018-01-14,301.7636839,2005.494794,6131.971297,8439.229776,,
333,2018-01-14,242.8163924,1972.697435,5891.664854,8107.178681,,
334,2018-01-14,191.5022411,1834.962685,5588.766295,7615.23122,,
335,2018-01-14,172.8412361,1783.814418,5224.329208,7180.984862,,
336,2018-01-15,159.647812,1749.230567,4973.738387,6882.616766,,
337,2018-01-15,120.1969239,1761.200372,4885.191086,6766.588382,,
338,2018-01-15,112.0641494,1788.041029,4840.211887,6740.317065,,
339,2018-01-15,120.2638066,1875.610432,4836.373109,6832.247347,,
340,2018-01-15,173.7934625,1934.814522,4907.042614,7015.650598,,
341,2018-01-15,326.4697116,2041.409625,5040.563144,7408.44248,,
342,2018-01-15,532.2405291,2349.341004,5301.114264,8182.695797,,
343,2018-01-15,552.1392272,2381.237498,5989.903481,8923.280207,,
344,2018-01-15,422.711212,2512.084514,6093.79768,9028.593406,,
345,2018-01-15,352.8123136,2313.66759,6108.006506,8774.486409,,
346,2018-01-15,287.3861285,2204.191057,6153.465087,8645.042272,,
347,2018-01-15,251.7361092,2096.260856,6250.134566,8598.131531,,
348,2018-01-15,232.6627042,2065.204964,6167.992854,8465.860523,,
349,2018-01-15,222.602103,1990.944406,6090.855288,8304.401797,,
350,2018-01-15,214.4538151,2047.992299,5924.879131,8187.325245,,
351,2018-01-15,234.8545043,2103.394496,5940.921684,8279.170684,,
352,2018-01-15,266.090985,2232.81845,6189.408567,8688.318002,,
353,2018-01-15,298.4036186,2409.238309,6452.591265,9160.233192,,
354,2018-01-15,331.4799433,2440.876551,6299.237858,9071.594353,,
355,2018-01-15,328.5603994,2305.342919,6197.758726,8831.662045,,
356,2018-01-15,301.7838191,2177.838427,6132.938779,8612.561025,,
357,2018-01-15,242.5874451,2232.916044,5689.10335,8164.606839,,
358,2018-01-15,191.3895072,1999.696776,5457.906576,7648.992859,,
359,2018-01-15,172.7054437,1932.950621,5001.95395,7107.610014,,
360,2018-01-16,159.7311703,1924.657795,4671.933781,6756.322746,,
361,2018-01-16,120.3653972,1934.31965,4495.286325,6549.971373,,
362,2018-01-16,112.0237928,1925.191466,4483.994321,6521.20958,,
363,2018-01-16,120.2515893,1938.20306,4496.067282,6554.521932,,
364,2018-01-16,173.7957811,2017.523615,4483.237148,6674.556544,,
365,2018-01-16,326.5058342,2056.823224,4687.804475,7071.133533,,
366,2018-01-16,532.1901543,2407.502026,4832.022738,7771.714918,,
367,2018-01-16,552.2460142,2425.532581,5588.277617,8566.056212,,
368,2018-01-16,422.471174,2436.260821,5831.571963,8690.303958,,
369,2018-01-16,353.1348507,2382.045728,5935.000434,8670.181013,,
370,2018-01-16,287.2217686,2287.689713,6060.579103,8635.490585,,
371,2018-01-16,251.7169275,2238.940683,6032.097411,8522.755021,,
372,2018-01-16,232.4528921,2150.904582,5958.34202,8341.699494,,
373,2018-01-16,223.041579,2113.377938,5918.830383,8255.2499,,
374,2018-01-16,214.1967755,2089.318182,5946.073953,8249.58891,,
375,2018-01-16,234.8237865,2066.623619,5976.484526,8277.931931,,
376,2018-01-16,266.2202568,2132.419697,6249.694996,8648.33495,,
377,2018-01-16,298.3267443,2180.295624,6587.466227,9066.088595,,
378,2018-01-16,331.7716747,2220.99596,6472.878334,9025.645969,,
379,2018-01-16,328.3772699,2177.066804,6277.988507,8783.432581,,
380,2018-01-16,301.6891494,2159.297563,6040.748021,8501.734733,,
381,2018-01-16,242.2179415,1987.713065,5948.42886,8178.359867,,
382,2018-01-16,191.4003429,1818.160542,5593.562588,7603.123473,,
383,2018-01-16,173.0143266,1783.92695,5165.26104,7122.202316,,
384,2018-01-17,159.4877521,1724.221976,4861.854404,6745.564132,,
385,2018-01-17,120.1297562,1714.179218,4727.599628,6561.908603,,
386,2018-01-17,112.223482,1716.08472,4625.799988,6454.10819,,
387,2018-01-17,120.1878296,1757.806977,4567.955806,6445.950613,,
388,2018-01-17,173.8848867,1810.317933,4546.309379,6530.512198,,
389,2018-01-17,327.08733,1963.367345,4638.726261,6929.180936,,
390,2018-01-17,533.9330138,3218.637679,3859.353133,7611.923826,,
391,2018-01-17,554.3280968,3056.358578,4777.212344,8387.899018,,
392,2018-01-17,422.3550177,2828.640063,5288.625173,8539.620253,,
393,2018-01-17,353.6096901,2709.359863,5503.027223,8565.996776,,
394,2018-01-17,288.2180814,2603.154398,5647.174373,8538.546853,,
395,2018-01-17,252.8244808,2540.493466,5672.422426,8465.740372,,
396,2018-01-17,234.4256984,2471.466376,5726.433165,8432.32524,,
397,2018-01-17,224.8863856,2370.343226,5856.763011,8451.992622,,
398,2018-01-17,215.9018191,2207.109636,6027.852963,8450.864418,,
