2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55029,5.16972,0,0,0,0
,COAL
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,GAS
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,MILLWASTE
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,DEBRIS
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,ELEC
2015,74.0534,8.60319,0,0.590266,0,0,0,0.781191,0,0,0,3.95251,0,0,0,0.467364,0.0285052,0,0,0,0,0,0
,PHD
2015,1.12149,0.399657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,PrimReserveUp
2015,0,0,0,0.0185698,0,0,0,0.992128,0,0,0,0,0,0,0,2.66739,0.00109539,0,0,0,0,0,0
,SecReserveUp
2015,0,0,0,1.20537,0,0,0,1.42991,0,0,0,0,0,0,0,0.370108,0.0603931,0,0,0,0,0,0
,PrimReserveDown
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,SecReserveDown
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TXELEC
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12685,7.46797,0,0,0,0,0,0
,TXPHD
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980922,0,0,0,0,0,0
,TXRAMP
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,TXRESERV
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274881,0.160228,0,0,0,0,0,0
,MIDC
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,COAL
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,GAS
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99169
,MILLWASTE
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,DEBRIS
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


Production in Each TS (Power Units)
,BC
GMSPC,ELEC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PHD,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PrimReserveUp,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,SecReserveUp,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PrimReserveDown,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,SecReserveDown,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXELEC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXPHD,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXRAMP,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXRESERV,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,MIDC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,COAL,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,GAS,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,MILLWASTE,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,DEBRIS,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK
2015,,0.0576427,0.126353,1.23375,0.24886,0.838452,0.140004,2.36177,0.521713,1.25641,0.278308,1.87748,1.32333,0.881184,0.173062,1.84399,1.91302,3.21926,2.24604,2.76351,3.02842,3.22674,2.25452,2.78471,3.04937,3.06593,2.26889,2.57794,3.46,3.3651,3.46,3.46,3.46,,0.243599,0.441287,0.121715,0.228531,0.236353,0.429152,0.118177,0.151378,0.241167,0.306215,0.141164,0.173859,0.204373,0.419975,0.115179,0.12892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.230571,0.701959,0.438571,0.764571,0.230571,0.777798,0.438571,0.764571,0.61148,1.54616,0.746941,1.00018,1.07134,0.807433,0.657478,0.903944,0.293588,1.48044,0.849377,0.526315,0.284462,1.4701,0.82352,0.500762,0.419235,1.45258,1.07568,0,0.0543939,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949,0,0,0,0.0949,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICARVL,ELEC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PHD,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PrimReserveUp,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,SecReserveUp,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,PrimReserveDown,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,SecReserveDown,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXELEC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXPHD,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXRAMP,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,TXRESERV,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,MIDC,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,COAL,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,GAS,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,MILLWASTE,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK,DEBRIS,DJFNGHTRG,DJFMRNGRG,DJFMIDYRG,DJFEVNGRG,DJFNGHTPK,DJFMRNGPK,DJFMIDYPK,DJFEVNGPK,MAMNGHTRG,MAMMRNGRG,MAMMIDYRG,MAMEVNGRG,MAMNGHTPK,MAMMRNGPK,MAMMIDYPK,MAMEVNGPK,JJANGHTRG,JJAMRNGRG,JJAMIDYRG,JJAEVNGRG,JJANGHTPK,JJAMRNGPK,JJAMIDYPK,JJAEVNGPK,SONNGHTRG,SONMRNGRG,SONMIDYRG,SONEVNGRG,SONNGHTPK,SONMRNGPK,SONMIDYPK,SONEVNGPK
